Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Nagaon Division",O.O. 280 dated 23/12/2025,2025_PCCF_49716_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Standard Bidding Documents,29-Dec-2025 06:00 PM,20-Jan-2026 01:00 PM,29-Dec-2025 06:00 PM,19-Jan-2026 05:00 PM,NA ,NA ,29-Dec-2025 06:00 PM,19-Jan-2026 05:00 PM,27-Feb-2026 11:00 AM,"57,570",Yes,percentage,2.0%,Nil,Nil,1.0,Date Corrigendum,Date,,1.0,SBI Bank,"1,000",Nil,Nil,No,"Divisional Forest Officer, Nagaon Division, Nagaon","Divisional Forest Officer, Nagaon Division, Nagaon",Construction of Chain-linked Fencing with 3 strand barbed wire to be filled on pre-cast RCC pillars,Construction of Chain-linked Fencing with 3 strand barbed wire to be filled on pre-cast RCC pillars,Please refer tender documents ,NA ,"28,78,513",Civil Works,NA ,Tender,180.0,90.0,Nagaon,782001.0,NA ,NA ,NA ,"Divisional Forest Office, Nagaon Division, Nagaon",No ,No,AOC,16-May-2026,"INR 2,590,661.7",90.0,Dipankar Deb,16-May-2026 10:41 AM,280_aoc.pdf (1330.00 KB),1.0,293341.0,YEASMIN SULTANA,INR,"2,590,661.7",1,293542,Airsense,18-Jan-2026 08:33 PM,Rejected-Technical,He has not submitted all the documents correctly,26-Feb-2026 06:16 PM,Finance,There are three nos. of bidders qualified for financial and all are admitted,Dipankar Deb,27-Feb-2026 11:51 AM,,BOQ Comparative Chart,Divisional Forest Officer Nagaon,Internal,,Dipankar Deb,16-May-2026 10:38 AM,finsummary_79011.pdf (264.07 KB),"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Northern Assam Circle, Tezpur||Nagaon Division",2025_PCCF_49716_1,O.O. 280 dated 23/12/2025,Construction of Chain-linked Fencing with 3 strand barbed wire to be filled on pre-cast RCC pillars,Technical,There are Seven nos. of bidders participated in the technical bidding process and all are admitted,Dharmeswar Nath,20-Jan-2026 01:32 PM,,"Divisional Forest Officer, Nagaon",Internal,,Dharmeswar Nath,26-Feb-2026 06:16 PM,27-Feb-2026 11:00 AM,techsummary_79011.pdf (980.45 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Technical Qualification Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,293087,INTAZ ALI,19-Jan-2026 12:36 PM,Rejected-Technical,He has not submitted all the documents correctly,26-Feb-2026 06:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,293450,J D ASSOCIATES,19-Jan-2026 01:28 PM,Rejected-Finance,Not Highest value of assessed available bid capacity,16-May-2026 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4,293472,RISHAV BARMAN,18-Jan-2026 11:52 AM,Rejected-Technical,He has not submitted all the documents correctly,26-Feb-2026 06:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5,293133,Sri Dharmeswar Pathak,19-Jan-2026 01:28 PM,Rejected-Technical,He has not submitted all the documents correctly,26-Feb-2026 06:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6,292700,STANDARD CREATION,11-Jan-2026 03:10 PM,Rejected-Finance,Not Highest value of assessed available bid capacity,16-May-2026 10:38 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7,293341,YEASMIN SULTANA,19-Jan-2026 01:54 AM,Accepted-AOC,Highest value of Assessed available bid capacity,16-May-2026 10:42 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
