revenue_ci,district_3,district_1,revenue_cr,HQ,area,are_new,mean,count,object_id
Tingkhong,DIBRUGARH,Dibrugarh,Tingkhong,,391326093.4,391,0.4341291061457449,7074,18-310-00163
Naharkatiya,DIBRUGARH,Dibrugarh,Naharkatia,,464307367.8,464,0.4928952720824889,8389,18-310-00164
Dimow,SIVSAGAR,SIVSAGAR,Demow,,478427786.7,478,0.1798307489465784,8640,18-311-00165
Sibsagar,SIVSAGAR,SIVSAGAR,Sivsagar,y,388026773.7,388,0.3313877558322599,6987,18-311-00166
Amguri,SIVSAGAR,SIVSAGAR,Amguri,,314868728.7,315,0.4451874996552903,5666,18-311-00167
Nazira,SIVSAGAR,SIVSAGAR,Nazira,,386224425.1,386,0.4583195202369821,6952,18-311-00168
Teok,JORHAT,Jorhat,Teok,,449551926.2,450,0.4525398528724669,8093,18-312-00169
Titabor,JORHAT,Jorhat,Titabor,,419204313.3,419,0.437048336603232,7534,18-312-00170
Mariani,JORHAT,Jorhat,Mariani,,436514584.8,437,0.5368819001130285,7852,18-312-00171
Bokakhat,GOLAGHAT,Golaghat,Bokakhat,,850138736.1,850,0.3448522931636277,15274,18-313-00172
Khumtai,GOLAGHAT,Golaghat,Khumtai,,473079404.2,473,0.2025816179654473,8516,18-313-00173
Dergaon,GOLAGHAT,Golaghat,Dergaon,,322577977.5,323,0.3528710836632811,5809,18-313-00174
Golaghat,GOLAGHAT,Golaghat,Golaghat,y,658333420.5,658,0.3661056316759918,11796,18-313-00175
Morangi,GOLAGHAT,Golaghat,Morangi,,318699785.4,319,0.3872846637793293,5711,18-313-00176
Sarupathar,GOLAGHAT,Golaghat,Sarupathar,,900371843.1,900,0.2829365748929436,16113,18-313-00177
Diphu,K.ANGLONG,Karbi Anglong,Diphu,y,2467568183.0,2468,0.4601710524449739,44070,18-314-00178
Silonijan,K.ANGLONG,K.ANGLONG,Silonijan,,1566331644.0,1566,0.5076803582238365,28083,18-314-00179
Umrangso,DIMA HASAO,Dima Hasao,Umrangso,,1459647329.0,1460,0.5564791417248443,25998,18-315-00180
Haflong,DIMA HASAO,Dima Hasao,Haflong,y,1023944193.0,1024,0.5806160424054374,18189,18-315-00181
Mahur,DIMA HASAO,Dima Hasao,Mahur,,568176425.1,568,0.4733867845639247,10090,18-315-00182
Maibong,DIMA HASAO,Dima Hasao,Maibong,,1831786745.0,1832,0.5492089229559748,32595,18-315-00183
Katigora,CACHAR,Cachar,Katigorah,,744022581.1,744,0.5222787723163467,13177,18-316-00184
Silchar,CACHAR,Cachar,Silchar,y,837931796.0,838,0.4439207437723244,14838,18-316-00185
Udarbond,CACHAR,Cachar,Udharbond,,447088875.6,447,0.54096219323883,7923,18-316-00186
Sonai,CACHAR,Cachar,Sonai,,999733880.6,1000,0.5808307802865306,17677,18-316-00187
Lakhipur,CACHAR,Cachar,Lakhipur,,754436388.7,754,0.4920049109649944,13355,18-316-00188
Karimganj,KARIMGANJ,Karimganj,Karimganj,y,178166572.6,178,0.39605010272128,3162,18-317-00189
Badarpur,KARIMGANJ,Karimganj,Badarpur,,134391085.3,134,0.4064973112824675,2387,18-317-00190
Nilambazar,KARIMGANJ,Karimganj,Nilambazar,,280417099.0,280,0.4161452737929727,4945,18-317-00191
Patharkandi,KARIMGANJ,Karimganj,Patherkandi,,672170922.1,672,0.5348616443233027,11872,18-317-00192
"Ramkrishna
Nagar",KARIMGANJ,Karimganj,RK Nagar,,575000985.9,575,0.500239085455285,10142,18-317-00193
Algapur,HAILAKANDI,Hailakandi,Algapur,,156280173.0,156,0.3638325722564554,2769,18-318-00194
Hailakandi,HAILAKANDI,Hailakandi,Hailakandi,y,160989094.7,161,0.4041673065110565,2849,18-318-00195
Lala,HAILAKANDI,Hailakandi,Lala,,270081600.3,270,0.4748770828980359,4786,18-318-00196
Katlichara,HAILAKANDI,Hailakandi,Katlicherra,,741771269.3,742,0.5801456337940659,13077,18-318-00197
"Bongaigaon
(Pt)",BONGAIGAON,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,0.4995310345818015,3400,18-319-00198
Boitamari,BONGAIGAON,Bongaigaon,Boitamari,,297089853.0,297,0.2654330768111597,5316,18-319-00199
Srijangram,BONGAIGAON,Bongaigaon,Srijangram,,347583760.8,348,0.4172099589000562,6231,18-319-00200
Sidli (Pt-II),BONGAIGAON,Bongaigaon,Sidli (Pt-II),,85041947.25,85,0.4229947511365498,1526,18-319-00201
Manikpur,BONGAIGAON,Bongaigaon,Manikpur,,169010249.7,169,0.4146663063450863,3040,18-319-00202
Kokrajhar (Pt),CHIRANG,Chirang,Kokrajhar (Pt),,12538462.77,13,0.4121416480140348,226,18-320-00203
Barnagar (Pt),CHIRANG,Chirang,Barnagar (Pt),,34321102.47,34,0.4716349153227829,623,18-320-00204
Bengtal,CHIRANG,Chirang,Bengtal,,715955682.4,716,0.4905881761819998,12886,18-320-00205
Sidli (Pt),CHIRANG,Chirang,Sidli (Pt),,228893704.6,229,0.4756690593081226,4112,18-320-00206
Bijni (Pt),CHIRANG,Chirang,Bijni (Pt),,934195919.7,934,0.5065144737871966,16769,18-320-00207
"Rangia
(Pt)",KAMRUP,Kamrup,"Rangia
(Pt)",,186407362.6,186,0.4206574475493322,3332,18-321-00208
Koya,KAMRUP,Kamrup,Kayan,,53612722.14,54,0.4712602297465006,960,18-321-00209
Kamalpur,KAMRUP,Kamrup,Kamalpur,,250170012.1,250,0.427563274883484,4479,18-321-00210
Hajo,KAMRUP,Kamrup,Hajo,,412841145.7,413,0.3051878860337578,7402,18-321-00211
Chhaygaon,KAMRUP,Kamrup,Chhaygaon,,470741379.3,471,0.4559009155186265,8402,18-321-00212
Goroimari,KAMRUP,Kamrup,Goroimari,,176568213.2,177,0.1743053071940722,3162,18-321-00213
Chamaria,KAMRUP,Kamrup,Chamaria,,140144616.8,140,0.2556651700221349,2513,18-321-00214
Nagarbera,KAMRUP,Kamrup,Nagarbera,,114577593.0,115,0.3626835582429691,2049,18-321-00215
Boko,KAMRUP,Kamrup,Boko,,514044709.4,514,0.4570533480200174,9192,18-321-00216
"North
Guwahati",KAMRUP,Kamrup,"North
Guwahati",,90721866.31,91,0.3693833043781653,1629,18-321-00217
Jalah (Pt),KAMRUP,Kamrup,Jalah (Pt),,55787602.64,56,0.4297703506922958,1010,18-321-00218
Guwahati,KAMRUP METRO,KAMRUP METRO,Guwahati,y,101319635.1,101,0.290145351346685,1810,18-322-00219
Sonapur,KAMRUP METRO,KAMRUP METRO,Sonapur,,493242088.4,493,0.4364046611483135,8820,18-322-00220
Chandrapur,KAMRUP METRO,KAMRUP METRO,Chandrapur,,124600101.5,125,0.4644561835850112,2235,18-322-00221
"Tihu
(Pt)",NALBARI,Nalbari,"Tihu
(Pt)",,94935581.15,95,0.4503117427186028,1699,18-323-00222
"Pachim
Nalbari",NALBARI,Nalbari,Pachim Nalbari,,148606921.2,149,0.4286731592766485,2669,18-323-00223
Barkhetri,NALBARI,Nalbari,Barkhetri,,370577388.2,371,0.2014781829369156,6631,18-323-00224
Barbhag,NALBARI,Nalbari,Barbhag,,82281261.7,82,0.4499108812336027,1477,18-323-00225
Nalbari,NALBARI,Nalbari,Nalbari,y,128136913.3,128,0.4293464680564621,2298,18-323-00226
Banekuchi,NALBARI,Nalbari,Banekuchi,,61110319.4,61,0.3836721109061645,1097,18-323-00227
Ghograpar (Pt),NALBARI,Nalbari,Ghograpar (Pt),,131160984.6,131,0.3714468356552804,2353,18-323-00228
Baganpara (Pt),BAKSA,Baksa,Baganpara (Pt),,211742690.1,212,0.4202214584290496,3809,18-324-00260
Baganpara (Pt),NALBARI,Nalbari,Baganpara (Pt),,18943498.07,19,0.3873539248986425,343,18-323-00230
Barnagar (Pt),BAKSA,Baksa,Barnagar (Pt),,460073385.7,460,0.4906944691319738,8263,18-324-00231
Ghograpar (Pt),BAKSA,Baksa,Ghograpar (Pt),,35444716.72,35,0.4084095646043147,633,18-324-00232
Jalah (Pt),BAKSA,Baksa,Jalah (Pt),,291646466.4,292,0.4831870071588526,5247,18-324-00233
Barama,BAKSA,Baksa,Barama,,95546762.3,96,0.4333478715930963,1721,18-324-00234
Rangia (Pt),TAMULPUR,Baksa,Rangia (Pt),,23451991.6,23,0.3727761041550409,420,18-816-00235
Pathorighat (Pt),TAMULPUR,Baksa,Pathorighat (Pt),,3754506.217,4,0.4555295705795288,64,18-816-00236
Khoirabari (Pt),DARRANG,Darrang,Khoirabari (Pt),,52738276.5,53,0.418083503795347,951,18-325-00237
Pathorighat (Pt),DARRANG,Darrang,Patharighat (Pt),,176482635.2,176,0.4164289312031743,3170,18-325-00238
Sipajhar,DARRANG,Darrang,Sipajhar,,293007191.6,293,0.2670306348791571,5247,18-325-00239
Dhekiajuli (Pt),UDALGURI,Udalguri,Dhekiajuli (Pt),,41104085.9,41,0.3648340271489639,742,18-326-00240
Khoirabari (Pt),UDALGURI,Udalguri,Khoirabari (Pt),,162764836.4,163,0.4266696575347931,2937,18-326-00241
Pathorighat (Pt),UDALGURI,Udalguri,Pathorighat (Pt),,2314177.101,2,0.3742633925543891,36,18-326-00242
Mangaldoi (Pt),UDALGURI,Udalguri,Mangaldoi (Pt),,6293734.554,6,0.3673675400870187,112,18-326-00243
Dalgaon (Pt),UDALGURI,Udalguri,Dalgaon (Pt),,62698740.91,63,0.4201796120304888,1129,18-326-00244
Harisinga,UDALGURI,Udalguri,Harisinga,,625700293.5,626,0.4516746399034191,11260,18-326-00245
Udalguri,UDALGURI,Udalguri,Udalguri,y,569395304.7,569,0.4142939843063555,10243,18-326-00246
Mazbat,UDALGURI,Udalguri,Mazbat,,325141745.3,325,0.3864030437254441,5854,18-326-00247
Mahmora,CHARAIDEO,Charaideo,Mahmora,,294481483.3,294,0.2393875896191516,5322,18-755-00248
Biswanath,BISWANATH,Biswanath,Biswanath,y,1042300607.0,1042,0.262570062155386,18771,18-756-00249
Helem,BISWANATH,Biswanath,Halem,,427087304.2,427,0.2189873827363547,7695,18-756-00250
Gohpur,BISWANATH,Biswanath,Gohpur,,313635939.7,314,0.1859924564911931,5649,18-756-00251
Hojai,HOJAI,Hojai,Hojai,y,264542999.3,265,0.2460036578697453,4722,18-757-00252
Doboka,HOJAI,Hojai,Doboka,,317748519.3,318,0.3505653561273539,5682,18-757-00253
Lanka,HOJAI,Hojai,Lanka,,873440623.1,873,0.3031891964643429,15600,18-757-00254
Donka,WEST KARBI ANGLONG,West Karbi Anglong,Donkamokam,,3072801622.0,3073,0.5392123651534072,54854,18-759-00255
South Salmara,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,South Salmara,,435496775.1,435,0.1009307511905192,7773,18-758-00256
Mankachar,SOUTH SALMARA MANCACHAR,South Salmara Mancachar,Mankachar,,248678182.6,249,0.3710309544787207,4438,18-758-00257
Bajali (Pt),TAMULPUR,Baksa,Bajali (Pt),,17844174.95,18,0.3813844651442307,325,18-816-00258
Goreswar (Pt),TAMULPUR,Baksa,Goreswar (Pt),,283216711.9,283,0.4469610250221108,5088,18-816-00259
Tamulpur,TAMULPUR,Baksa,Tamulpur,,549366262.9,549,0.4172576147151898,9875,18-816-00261
Baksa,BAKSA,Baksa,Baska,,295501945.5,296,0.4633782626859348,5311,18-324-00262
Sarupeta (Pt),BAKSA,Baksa,Sarupeta (Pt),,134708247.8,135,0.4757813914136843,2417,18-324-00263
Barnagar (Pt),BARPETA,Barpeta,Barnagar (Pt),,207191146.6,207,0.4282909155727622,3709,18-303-00264
Sarupeta (Pt),BAJALI,Barpeta,Sarupeta (Pt),,261584874.2,262,0.4180545600049171,4703,18-799-00265
Chenga,BARPETA,Barpeta,Chenga,,317522242.4,318,0.101085212793243,5696,18-303-00266
North Guwahati (Pt),KAMRUP METRO,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,0.2524561900573018,2056,18-322-00267
Kalaigaon (Pt),UDALGURI,Udalguri,Kalaigaon (Pt),,191989620.2,192,0.4215782251747682,3451,18-326-00268
Mangaldoi (Pt),DARRANG,Darrang,Mangaldoi (Pt),y,439678093.9,440,0.2325807104922896,7879,18-325-00269
Dalgaon (Pt),DARRANG,Darrang,Dalgaon (Pt),,649172827.9,649,0.3303231882555505,11643,18-325-00270
Mayong,MORIGAON,Morigaon,Mayong,,486035918.5,486,0.3815800320766245,8695,18-304-00271
Palasbari,KAMRUP,Kamrup,Palasbari,,392624055.8,393,0.2906133679690835,7027,18-321-00272
Azara,KAMRUP,Kamrup,Azara,,423124288.2,423,0.4443353884339033,7559,18-321-00273
Gossaigaon (Pt),DHUBRI,Dhubri,Gossaigaon (Pt),,76783222.03,77,0.3738011841176202,1372,18-301-00274
Jorhat West,JORHAT,Jorhat,Jorhat West,,363550691.9,364,0.3913639233241506,6534,18-312-00276
Jorhat East,JORHAT,Jorhat,Jorhat East,,195465666.5,195,0.4106596076630976,3514,18-312-00277
Sapekhati,CHARAIDEO,Charaideo,Sapekhati,,394328380.8,394,0.4652191183585503,7105,18-755-00278
Sonari,CHARAIDEO,Charaideo,Sonari,y,384542831.4,385,0.4033351024989182,6933,18-755-00279
Ujani Majuli,MAJULI,Majuli,Ujani Majuli,,322168126.6,322,0.2244459555775112,5804,18-760-00280
Majuli,MAJULI,Majuli,Majuli,,648466675.6,648,0.1544805288294419,11687,18-760-00281
Phuloni,K.ANGLONG,K.ANGLONG,Phuloni,,3303172433.0,3303,0.5055429979794098,59203,18-314-00275
