object_id,Human_Live_Lost
18-318-00194,0.0
18-317-00190,0.0
18-303-00121,0.0
18-300-00105,0.0
18-799-00124,0.0
18-302-00116,0.0
18-323-00227,0.0
18-324-00234,0.0
18-323-00225,0.0
18-323-00224,0.0
18-303-00122,0.0
18-324-00262,0.0
18-300-00102,0.0
18-307-00142,0.0
18-301-00113,0.0
18-756-00249,0.0
18-319-00199,0.0
18-313-00172,0.0
18-321-00216,0.0
18-319-00198,0.0
18-310-00160,0.0
18-321-00214,0.0
18-301-00114,0.0
18-306-00138,0.0
18-321-00212,0.0
18-303-00266,0.0
18-325-00270,0.0
18-306-00137,0.0
18-308-00150,0.0
18-301-00112,0.0
18-757-00253,2.0
18-309-00155,0.0
18-302-00118,0.0
18-323-00228,0.0
18-308-00153,0.0
18-756-00251,0.0
18-816-00259,0.0
18-321-00213,0.0
18-300-00101,0.0
18-321-00211,0.0
18-756-00250,0.0
18-326-00245,0.0
18-757-00252,0.0
18-308-00152,0.0
18-312-00277,0.0
18-312-00276,0.0
18-326-00268,0.0
18-303-00120,0.0
18-321-00210,0.0
18-305-00136,10.0
18-317-00189,0.0
18-316-00184,2.0
18-313-00173,0.0
18-300-00104,0.0
18-316-00188,1.0
18-302-00115,0.0
18-757-00254,0.0
18-755-00248,0.0
18-760-00281,0.0
18-325-00269,0.0
18-319-00202,0.0
18-302-00117,0.0
18-304-00271,0.0
18-326-00247,0.0
18-304-00128,0.0
18-306-00140,0.0
18-305-00134,0.0
18-321-00215,0.0
18-310-00164,0.0
18-323-00226,0.0
18-307-00141,0.0
18-307-00145,1.0
18-321-00272,0.0
18-323-00223,0.0
18-305-00135,4.0
18-321-00208,0.0
18-302-00119,0.0
18-755-00278,0.0
18-303-00123,0.0
18-313-00177,0.0
18-316-00185,7.0
18-325-00239,0.0
18-308-00151,0.0
18-316-00187,1.0
18-755-00279,0.0
18-319-00200,0.0
18-307-00147,0.0
18-816-00261,0.0
18-306-00139,0.0
18-323-00222,0.0
18-326-00246,0.0
18-316-00186,1.0
18-760-00280,0.0
