object_id,Roads
18-318-00194,8.0
18-317-00190,6.0
18-303-00121,81.0
18-300-00105,0.0
18-799-00124,5.0
18-302-00116,19.0
18-323-00227,1.0
18-324-00234,0.0
18-323-00225,5.0
18-323-00224,3.0
18-303-00122,5.0
18-324-00262,0.0
18-300-00102,0.0
18-307-00142,7.0
18-301-00113,0.0
18-756-00249,3.0
18-319-00199,4.0
18-313-00172,0.0
18-321-00216,0.0
18-319-00198,0.0
18-310-00160,0.0
18-321-00214,1.0
18-301-00114,0.0
18-306-00138,3.0
18-321-00212,0.0
18-303-00266,1.0
18-325-00270,15.0
18-311-00165,0.0
18-306-00137,6.0
18-308-00150,5.0
18-301-00112,0.0
18-757-00253,10.0
18-309-00155,0.0
18-302-00118,0.0
18-323-00228,1.0
18-308-00153,0.0
18-756-00251,5.0
18-816-00259,1.0
18-321-00213,0.0
18-300-00101,0.0
18-321-00211,0.0
18-756-00250,8.0
18-326-00245,25.0
18-757-00252,28.0
18-308-00152,7.0
18-312-00277,0.0
18-312-00276,5.0
18-326-00268,34.0
18-303-00120,16.0
18-321-00210,2.0
18-305-00136,60.0
18-317-00189,9.0
18-316-00184,114.0
18-313-00173,0.0
18-300-00104,0.0
18-316-00188,32.0
18-302-00115,9.0
18-757-00254,1.0
18-755-00248,0.0
18-760-00281,0.0
18-325-00269,29.0
18-319-00202,2.0
18-302-00117,7.0
18-304-00271,9.0
18-326-00247,0.0
18-304-00128,26.0
18-306-00140,0.0
18-305-00134,38.0
18-321-00215,0.0
18-310-00164,0.0
18-323-00226,17.0
18-307-00141,1.0
18-311-00168,0.0
18-307-00145,0.0
18-321-00272,0.0
18-323-00223,16.0
18-305-00135,39.0
18-321-00208,1.0
18-302-00119,0.0
18-755-00278,0.0
18-303-00123,23.0
18-313-00177,0.0
18-316-00185,65.0
18-325-00239,7.0
18-308-00151,0.0
18-316-00187,5.0
18-755-00279,0.0
18-319-00200,6.0
18-307-00147,0.0
18-816-00261,6.0
18-306-00139,5.0
18-323-00222,4.0
18-326-00246,10.0
18-316-00186,23.0
18-760-00280,1.0
