object_id,Roads
18-302-00116,0.0
18-303-00122,16.0
18-313-00172,0.0
18-319-00198,4.0
18-310-00160,0.0
18-306-00138,0.0
18-325-00270,0.0
18-311-00165,0.0
18-313-00174,0.0
18-306-00137,0.0
18-308-00150,0.0
18-301-00112,0.0
18-310-00159,0.0
18-310-00158,0.0
18-308-00153,1.0
18-313-00175,1.0
18-816-00259,0.0
18-318-00195,0.0
18-326-00245,1.0
18-308-00152,1.0
18-312-00276,0.0
18-326-00268,1.0
18-305-00130,0.0
18-305-00136,0.0
18-317-00189,2.0
18-316-00184,0.0
18-318-00197,0.0
18-313-00173,0.0
18-316-00188,0.0
18-302-00115,1.0
18-318-00196,0.0
18-755-00248,28.0
18-325-00269,0.0
18-302-00117,1.0
18-326-00247,0.0
18-310-00162,0.0
18-313-00176,1.0
18-306-00140,0.0
18-305-00134,0.0
18-310-00164,2.0
18-311-00168,0.0
18-317-00191,0.0
18-317-00192,1.0
18-314-00275,15.0
18-302-00119,0.0
18-305-00131,0.0
18-755-00278,6.0
18-313-00177,0.0
18-799-00265,0.0
18-320-00206,0.0
18-316-00185,0.0
18-308-00151,0.0
18-311-00166,0.0
18-316-00187,0.0
18-755-00279,2.0
18-307-00147,0.0
18-310-00161,2.0
18-306-00139,0.0
18-310-00163,2.0
18-312-00170,1.0
18-326-00246,0.0
18-316-00186,0.0
